parent_asin,sentence_id,sentence_text,rating,aspects,sentiments,category_name
B08VH1F57V,1,a very interesting take on a generation struggle and a battle between good and evil,4.0,[],[],kindle_store
B0095PZHPE,2,the real deal my fitbit is my compass,5.0,[],[],electronics_p1
B075C981JV,620226,99 to electronically submit state returnsper state,1.0,[],[],software
B0B1JP6YPN,5,and enemies her acceptance of [GENERIC_NOUN] who loves animals her attempts at resisting conrad who is so obviously the [GENERIC_NOUN] for her,4.0,[],[],kindle_store
B08XWG924R,2,love the nightlight and have great reception with the radio,5.0,"[""nightlight"", ""reception""]","[2, 2]",electronics_p1
B079VVS2Z1,2,too small for many pens sticks well is low profile,4.0,[],[],office_products
B092WHC7C1,3,customer service is outstanding i received my wansview camera last [GENERIC_NOUN] as a gift,4.0,"[""customer service""]",[2],electronics_p2
B07TVL7M6R,18,i highly recommend this thought provoking novel for those readers who enjoy historical fiction,4.0,"[""novel"", ""novel""]","[2, 2]",kindle_store
B00IYXBKS6,1,using to house my wifi router and nas unit,5.0,[],[],electronics_p1
B01MRQ7MBN,4,the chemistry between these two is undeniable will it grow into love or burn out,5.0,"[""chemistry""]",[2],kindle_store
B004C4DD2M,9,i was dissapointed as soon as i saw the tiny [DOMAIN_NOISE] i had waited so anxiously for my breath literally caught in my throat,2.0,[],[],electronics_p2
B07BKPFXTJ,17180151108,too many commercials for a pay for streaming service too many commercials,1.0,[],[],software
B08VWWJXT3,2,we find ourselves back at earth and the [GENERIC_NOUN] are getting closer,5.0,[],[],kindle_store
B00X69BUSI,8,color effect is cool but puts out wayyyy too much light and you ca nt dim it without dimming the numbers on the display also,1.0,"[""color effect"", ""light"", ""numbers on the display""]","[2, 0, 0]",electronics_p2
B08XLM9Z5M,14,what i do not expect is for people to be walking into a potential ambush guns at the ready unable to stop thinking about kissing the person next to them,3.0,[],[],kindle_store
B07KTYJ769,86,great [GENERIC_NOUN] works great with my tap,5.0,[],[],electronics_p2
B00G6ZTM3Y,51539841312,amazing great game very fun,5.0,[],[],software
B07PCSVK1N,1,this book is amazing,5.0,"[""book""]",[2],kindle_store
B01LW754IL,2,the leather is beautiful,5.0,"[""leather""]","[""2""]",office_products
B008K6G8CK,34359992299,gsn casino dont care for itbr it gambling for moneybr thats not fun for mebr dont care for it at allbr thank you,5.0,[],[],software
B00HGJ18C2,42949752312,only solitaire i play this is the only solitaire i play,5.0,[],[],software
B0091SUMB4,34359807186,it seems to work it seems to work okay i used it on my velocity cruz and did not notice any major [GENERIC_NOUN] signal seemed to improve after download,4.0,"[""velocity cruz"", ""signal""]","[1, 2]",software
B008K6HN8I,25769871704,this app cleaned up lots of our unused files and help us free up at least a gigabyte of space this past [GENERIC_NOUN],5.0,[],[],software
B07YN89GM4,3,i loved that both main characters learn from each other throughout the book,4.0,"[""main characters"", ""book""]","[2, 2]",kindle_store
B07B2C42PT,7,the whole process takes five minutes,5.0,[],[],electronics_p1
B074V52CL4,3,i cant see myself owning any [GENERIC_NOUN] of printer ever again if epson ever stops making the eco tank line of printers i will pay serious money to get this [GENERIC_NOUN] fixed,5.0,[],[],office_products
B0C9LZS6SS,5,br br i wound up getting the two for less than the price my son paid for his single speaker,5.0,"[""price""]",[2],electronics_p2
B0BJQ5WHKW,3,br br not sure how the gel pad works for cooling but the fans do a good job and my mac pro stays cool even during a rendering process for video,5.0,"[""fans"", ""mac pro""]","[2, 2]",electronics_p1
B07TXR9R4V,1,[GENERIC_NOUN] too pricy why is printer ink more expensive than gold,3.0,"[""printer ink"", ""printer ink""]","[""0"", ""0""]",office_products
B078MHVNWZ,4,it did not end like i was expecting john keeps you guessing on this [GENERIC_NOUN],5.0,"[""ending"", ""john""]","[2, 2]",kindle_store
B09JKYBVJD,1,now that i have the printers connected now the xbox [GENERIC_NOUN] has stopped connecting,1.0,"[""xbox""]",[0],electronics_p1
B00MW80PK8,3,print quality rivals the original toner,5.0,"[""print quality""]","[""2""]",office_products
B09WV7R9YM,2,works well and is very quiet no [GENERIC_NOUN] after using at least 6 on my 3 3d printers for many [GENERIC_NOUN],5.0,[],[],electronics_p1
B0014175E8,4,great quality for your money i recently assisted my parents in purchasing this television for their room,5.0,"[""quality"", ""value""]","[2, 2]",electronics_p2
B08F1P3BCC,2,stopped working in 4 [GENERIC_NOUN] the speaker stopped working in 4 [GENERIC_NOUN] despite not receiving any damage,4.0,"[""speaker""]",[0],electronics_p1
B00DVKOYBM,25769938222,keep a straight line it is a very to the t full game its awesome very addicting,5.0,"[""game"", ""game""]","[2, 2]",software
B00H59CTW6,17180105475,it is great fun i do think a few changes could be added,4.0,[],[],software
B00AVGGYNA,60129679875,it is perfect for children my son is 7 and he cant wait to get more coins so that he can keep playing,5.0,"[""children"", ""son""]","[2, 2]",software
B00O2BS4O2,21,but theres no series catch up to do so jump in and have a great [GENERIC_NOUN],4.0,[],[],kindle_store
B0064DAZ3O,5,this second [GENERIC_NOUN] was an offer to trial another skin and then post a [GENERIC_NOUN] on their skinomi,1.0,[],[],electronics_p2
B087CXN342,1,disappointed could barely get ink out,1.0,[],[],office_products
B01HBJ4MPQ,51539769078,always fun its so much fun to play so many34real34 casino games on my own devices,5.0,[],[],software
B00N9L9QKM,51539744802,bravo ixl excellent,5.0,[],[],software
B00HETD1CO,2,brent also has an ex spouse,5.0,[],[],kindle_store
B07M87KRKR,2,this garmin is great the only [GENERIC_NOUN] i do nt like is the text messaging cuz it only shows the last text and dosent show pictures sent or emojis that my samsung did other than that its great,4.0,"[""garmin"", ""text messaging"", ""text messaging"", ""text messaging""]","[2, 0, 0, 0]",electronics_p2
B006PJ3UKC,17179910412,love the pics of the [GENERIC_NOUN] section,5.0,"[""pics""]",[2],software
B087JHLHH3,1,did not work for my needs i decided that adding a usbc port to my computer to use a usbc to hdmi cable for a second monitor would be a good solution,3.0,[],[],electronics_p2
B01M5GKBQM,2,the first [GENERIC_NOUN] that comes to mind to compare the story to is cujo where the background and motivations of the protagonist is not particularly important but the scenario they are in is the focal [GENERIC_NOUN],4.0,[],[],kindle_store
B09KC63KCL,1,there was nt any cover for the remote in the [DOMAIN_NOISE],1.0,"[""cover for the remote""]",[0],electronics_p2
B00BMKH5NW,2,this book had me hooked at the very beginning and it only got better with every turn of the page,5.0,"[""book"", ""book""]","[2, 2]",kindle_store
B0098Y77OG,8,however if you buy a vesa mount and rotate it 90 degrees the bottom portion that reads 34 acer 34 will not allow you to use bezel as it is slightly curved downwards but i doubt [GENERIC_NOUN] would want to do that anyway,5.0,"[""bottom portion""]",[0],electronics_p1
B009NFHF0Q,1,to be transported away to his worlds by his words for hours always refreshes my perspective,5.0,[],[],kindle_store
B01G05YFZY,5,however the [GENERIC_NOUN] is unique to the connect,1.0,[],[],electronics_p1
B076S29WBJ,2,the color variety is great too because it feels personalized to [GENERIC_NOUN] and theyre less likely to lose some or misplace them,5.0,"[""color variety""]","[""2""]",office_products
B00LQEU0ZO,1,the more i tried the more the author would throw [GENERIC_NOUN] at me out of left field,2.0,[],[],kindle_store
B07VJFY8WS,1,si la descripci n dice no neutral es 220 voltios europa no sirve as directo para usa o pr pues no tiene neutral y solo trae 2 lineas que dan 220 voltios de una a otra sin embargo puedes usar el 50 en el recept culo 110 voltios o las salidas l n e que se encuentra bajo el recept culo blanco,5.0,[],[],electronics_p1
B0018KTCIM,9,the camera claims to shoot in 1080i but it does nt work on the mac so i have nt been able to check that,4.0,"[""camera""]",[0],electronics_p2
B000BAT2TE,477079,i wanted a program to back my system up not change it,1.0,"[""program"", ""system"", ""system""]","[1, 1, 0]",software
B006K2VNC6,111669176128,there are too many words and the board is too big,3.0,"[""words"", ""board""]","[0, 0]",software
B0B1DPLD2J,1,it is a sturdy cart but not the same as other buyers received,3.0,"[""cart""]","[""0""]",office_products
B082QNYRH5,2,loved this read,5.0,"[""read""]",[2],kindle_store
B00OQVZDJM,1,freedom the kindle gave me the freedom to read anywhere and any book that i wanted,5.0,"[""kindle""]",[2],electronics_p1
B01MDKJXCH,1,hooked tv to speakers perfect for my friend that couldn t hear his tv,5.0,"[""speakers""]",[2],electronics_p1
B00QH8YULY,8590412707,ease the mind,4.0,[],[],software
B00DJFIMW6,396907,we can get to the opening screen and then the app shuts down,1.0,"[""app""]",[0],software
B002VLD2XS,2,they are really smooth to write with and although i am generally not a fan of medium [GENERIC_NOUN] the smoothness of the pen makes up for the fact it is medium instead of fine,5.0,"[""pen"", ""medium"", ""pen""]","[""2"", ""0"", ""2""]",office_products
B0001EMM0G,1,it may be that that [GENERIC_NOUN] just needs new batteries,5.0,[],[],office_products
B0893M781V,3,after having them translated addie and zach's life take a very unexpected turn,5.0,[],[],kindle_store
B000OIZSKA,1,minimal amount of characters to keep track of so there was no looking back or reviewing previous events,5.0,[],[],kindle_store
B086W19D4K,2,the stickers have adhesive but they dont stick to [GENERIC_NOUN],1.0,"[""stickers""]","[""0""]",office_products
B00NLVKPDM,77309507512,great program delivers,5.0,[],[],software
B01AG2NS0A,10,the [GENERIC_NOUN] is ok for internal drafts but isnt acceptable if you intend to send out a hard copy to [GENERIC_NOUN],1.0,"[""the"", ""the""]","[""1"", ""0""]",office_products
B0CCDDM6QV,5,the buttons also change from task to task,4.0,[],[],office_products
B01KWLOHQE,4,the material is thin but by layering them no light will come through from behind,3.0,"[""material""]",[0],electronics_p1
B0BYKFNMR7,2,it was supposed to be for my students to use but it is incredibly unsturdy so i am using it to [GENERIC_NOUN] paperwork now behind my desk,2.0,"[""it""]","[""0""]",office_products
B0C62627B9,1,[DOMAIN_NOISE] was open when i received it and the binders have clearly been used,3.0,"[""binders""]","[""0""]",office_products
B009574YP6,6,ended up reading the whole series in [GENERIC_NOUN] night,5.0,[],[],kindle_store
B00CSA2AFI,1,most of the puzzles are not a standard frame size and using mats allows me to frame the puzzles in a standard sized frame,5.0,"[""puzzles""]",[0],electronics_p2
B00KATAHEA,1,my first [GENERIC_NOUN] with [DOMAIN_NOISE] prime,1.0,[],[],electronics_p2
B014VWSLIU,1,lasted 15 [GENERIC_NOUN] before permanently corrupted 32 gb,2.0,[],[],electronics_p1
B07BFRT737,2,no instructions but used the picture on [DOMAIN_NOISE] to assemble,4.0,[],[],office_products
B001EZYMF4,2,a much thicker very noticeable bass sound coming from these earbuds especially in comparison to my old sony earbuds,5.0,"[""bass sound"", ""bass sound""]","[2, 2]",electronics_p2
B08F1P3BCC,1,br this [GENERIC_NOUN] is very nice,4.0,[],[],electronics_p1
B01NBMHOQ3,85899351502,awesome love the game,5.0,"[""game""]",[2],software
B0BSNY7KPS,2,the long handle makes it very easy to use especially when skuba diving,4.0,"[""handle""]",[2],electronics_p1
B078F69ZY9,2,clearly this was a returned [GENERIC_NOUN] most of the [GENERIC_NOUN] were there but a missing nut was not,2.0,[],[],electronics_p1
B009ZZGX98,94489362423,mahjong hit this is [GENERIC_NOUN] of my favorite games and now i have it on my droid,4.0,[],[],software
B007JIN6T8,38,i agree with others that it would be great if you could lay the keyboard long [GENERIC_NOUN],2.0,[],[],electronics_p2
B09WR1GBC7,1,but then if you are an audiophile your not gunna spend so little on speakers,4.0,[],[],electronics_p1
B005MB8E1Y,1,good ear pad [DOMAIN_NOISE] for pc350s update i am replacing my second pair and they both lasted about 2 [GENERIC_NOUN] each when averaging 10 hours a [GENERIC_NOUN] usage,4.0,"[""ear pad""]",[2],electronics_p1
B002JFQDYQ,1,dont like advertisement said spiral but it is not,1.0,"[""advertisement"", ""spiral""]","[""0"", ""0""]",office_products
B07TZ4VFB6,1,br para juegos se la puede usar pero tienes que tener los gr ficos al m nimo para jugar a 60 fps,4.0,[],[],electronics_p2
B073TT6SJZ,3,the pencil holder is definitely a plus,5.0,"[""pencil holder""]",[2],electronics_p2
B0BVLZJWJN,1,great computer i received this computer a few [GENERIC_NOUN] ago and have used it a handful of [GENERIC_NOUN] so far,5.0,"[""computer""]",[2],electronics_p2
B085L2DYNC,1,organizes my home office space great and room to store my laptop when not in use,5.0,"[""home office space""]",[2],electronics_p2
B00LLIPN34,5,the [DOMAIN_NOISE] [GENERIC_NOUN] work ok,3.0,"[""work""]","[""1""]",office_products
B014YN7LVE,16,ex6120 ac1200 performance is the same as the ex2700 n300 do not get this netgear ex6120 ac1200,1.0,[],[],electronics_p2
B091NQVBF3,1,three [GENERIC_NOUN] the frame was damaged when i received it but i was too lazy to [DOMAIN_NOISE] it,3.0,"[""frame""]","[""0""]",office_products
B00XE4CDAE,1,application of this is actually easier than most wall decals that ive dealt with because the material is thicker,3.0,"[""application"", ""wall decals"", ""material""]","[""2"", ""2"", ""2""]",office_products
B00KGLV9SA,1,the multi generational saga reminds me of pillars of the earth follett and the physician gordon,5.0,[],[],kindle_store
